# 41220
# author_id;author_name
1199;Leonid M. Ozernoy
1200;Mathias Fink
1201;Swarnadeep Biswas
1202;Tae-Hoon Lee
1203;Anthony Lun
1204;José A. Vallejo
1205;Eric W Hirschmann
1206;Bernard Raffaelli
1207;Aleksandar-Meda Ivanovic
1208;Romualdo Treseguerres
1209;T. Mihara
1210;M. T. Wolff
1211;Christos Tsagas
1212;Omar E. Ortiz
1213;Marek Rogatko
1214;Zu-Hui Fan
1215;C. G. Tsagas
1216;C. M. Mow--Lowry
1217;Fabio Gironi
1218;Edward Daw
1219;A. C. Edge
1220;Simone Taioli
1221;Jian-Zhen Chen
1222;Victor Revoltovich Krym
1223;R. N. Lang
1224;Kwang-Sup Soh
1225;Vyshnav Mohan
1226;H-S. Park
1227;Bao-Fei Li
1228;O. Chaibia
1229;Christopher S. Reynolds
1230;M. J. Neves
1231;D V Nanopoulos
1232;J. -P. Coulon
1233;Emmanuel Saridakis
1234;Alfredo Herrera-Aguilar
1235;E. V. Romanova
1236;Yong-Seon Song
1237;J. Thacker
1238;Fabiola Arévalo
1239;A. Pluchino
1240;Artem Averin
1241;D. Kim
1242;A. Moleti
1243;A. Renzi
1244;Erik Beckert
1245;Shitong Long
1246;Efrain Rojas
1247;Rafael Lopez-Mobilia
1248;Juan Carlos Del Águila
1249;M. Perelstein
1250;Oleg Doroshenko
1251;M. Pitkin
1252;Fabrice Debbasch
1253;Alejandro Corichi
1254;Wen-Li Yang
1255;Zhi-Xing Luo
1256;Pedro J. Mora
1257;Adam Burrows
1258;N. K. Dadhich
1259;Grigory Vereshkov
1260;Haruki Uchida
1261;Asma Rafique
1262;Aidan F. Brooks
1263;Renato Renner
1264;Yidong Xu
1265;Christophe Michel
1266;Joshua Erlich
1267;M. A. Zubkov
1268;O. Bertolami
1269;A. N. Aliev
1270;G. Szeifert
1271;L. Mannelli
1272;Dibyendu Shee
1273;Mikhail Mikhailov
1274;S. Pardi
1275;S. Chan
1276;Sophie Zhang
1277;A. Rahmansyah
1278;Victor H. Cardenas
1279;J. A. Helayël Neto
1280;A. Taruya
1281;D. Barbosa
1282;Sebastian A. R. Ellis
1283;H. Zhang
1284;David H. Shoemaker
1285;Andrei Pomeransky
1286;Ronny Nawrodt
1287;Kiran Khosla
1288;Takuya Okuda
1289;Axel de la Macorra
1290;Illan Halpern
1291;M. R. Anderson
1292;A. Dimitriadis
1293;Yu. S. Grishkan
1294;Elie Chachoua
1295;Chethan N. Gowdigere
1296;Hendrik Jennen
1297;Pei-Ming Ho
1298;Jesús Mateos
1299;Metin Gurses
1300;Carlos A. Bonilla Quintero
1301;N. Gray
1302;Jinsong Ping
1303;Sean M. Carroll
1304;E Mitchell
1305;Sergey Slizovskiy
1306;Yen Cheong Lee
1307;Hugo Perez Rojas
1308;Harald Dorn
1309;C. Bartocci
1310;V. Karas
1311;Andres Luna
1312;Carlo Nicola Colacino
1313;Jianbing Shao
1314;John Miller
1315;J. Calderó. Bustillo
1316;Alexander van Engelen
1317;N. Mohammedi
1318;F. Dubath
1319;G. G. Karapetyan
1320;Charles Marteau
1321;R. M. Avakyan
1322;Devin G. E. Walker
1323;Vincent Minerbe
1324;Jaedong Choi
1325;Joseph A. Rizcallah
1326;C. J. Fama
1327;Gary Osborn
1328;Markus Oswald
1329;Vincent G. J. Rodgers
1330;T. Jogler
1331;Ahmad Al-Badawi
1332;M. Vasúth
1333; OzGrav
1334;M. Gomez-Reino
1335;Abdelkader Yanallah
1336;Ely D. Kovetz
1337;Levent Akant
1338;Norimasa Sugiura
1339;L. Bellagamba
1340;M. J. Soleimani
1341;Fabian Chaverri-Miranda
1342;Yun-Ming Dong
1343;J. M. Gonzalez Castro
1344;Tristan Briant
1345;Wafic A. Sabra
1346;Giovanni Zamorani
1347;D. Catalano Ferraioli
1348;Maria Teresa Crosta
1349;Helios Sanchis-Alepuz
1350;Jonathan Nemirovsky
1351;J. L. Neto
1352;Ramon Lopez-Aleman
1353;Alexandre Barreira
1354;Julius Vanko
1355;Oleg Y. Gnedin
1356;M. Knight
1357;R Sharma
1358;P. Senna
1359;G. Compere
1360;Gui Yuan-Xing
1361;Paulo Pires-Pacheco
1362;F. Massaro
1363;Abdul Mroué
1364;Hong Ma
1365;Changbin Yu
1366;P. Goncalves
1367;Ira Georg
1368;C. G. Mundell
1369;Simón del Pino
1370;Beatriz Gato-Rivera
1371;Ingo Diepholz
1372;Agata Chęcińska
1373;M. Longo
1374;Lindy Blackburn
1375;Carlos J. A. P. Martins
1376;David S. Berman
1377;Hardi Veermäe
1378;Anamaría Navarro
1379;V. Khatsymovsky
1380;R. Giambó
1381;Jerome P. Gauntlett
1382;William Unruh
1383;Anıl Zenginoǧlu
1384;K. Srinivasan
1385;Michael Bridges
1386;Kiwamu Izumi
1387;D. Binosi
1388;Edwin Langmann
1389;M. Stanbro
1390;W. O. Hamilton
1391;Daniel Doherty
1392;D. D'Armiento
1393;M. L. McClure
1394;I. S. C. R. Leite
1395;Frank Löffler
1396;Valery Lainey
1397;J. Finkelstein
1398;H. Samtleben
1399;Almir Yanbekov
1400;G. A. Vilkovisky
1401;Eugenio Coccia
1402;Michael Hörzinger
1403;Morteza Yavari
1404;K. Hayama
1405;David M. Ramirez
1406;Nicholas Kern
1407;Mladen Martinis
1408;Joshua A. Faber
1409;Z. Odrzygozdz
1410;Parth Girdhar
1411;Stefan Leichenauer
1412;T. Miranda
1413;Pierre A Mandrin
1414;N. Argaman
1415;David R. Fiske
1416;C. Leygnac
1417;Mariano Chernicoff
1418;James Hoskisson
1419;R. Romanoac
1420;Hong-Tu Wu
1421;Alvin J. K. Chua
1422;P. Veitch
1423;T Higashi
1424;Xi-Guo Li
1425;Ismael Tereno
1426;Astrid Lambrecht
1427;Stella Pereira
1428;A. Kleinwächter
1429;Xing Zhuge
1430;Vasileios Kiosses
1431;Joe Kennedy
1432;G. Pelletier
1433;R. Schnabel
1434;Stephan Rosswog
1435;L. Reverberi
1436;André Benevides
1437;Christopher D. Carone
1438;I. Taganov
1439;Feng Liu
1440;Michael R. Wilczynska
1441;M. Marchio
1442;S. B. P. Wickramasuriya
1443;Qianyu Ma
1444;S. Robles-Perez
1445;F. Pannarale
1446;Nathalie Deruelle
1447;Mariano Javier de León Domínguez Romero
1448;T. A. Porter
1449;Bent Orsted
1450;David Seery
1451;M. F. Oliveira
1452;Long Zhao
1453;F. G. Alvarenga
1454;Vincenzo Scopelliti
1455;Daniel Zenhausern
1456;Sichun Sun
1457;Timothy J. Renner
1458;P. R. Christensen
1459;Wan Zhen Chua
1460;J. M. Isac
1461;S. L. Dehneshin
1462;P. A. Nakaznoy
1463;Andreas Woehr
1464;Claudio Sasaki
1465;S. V. Iyer
1466;Massimiliano Razzano
1467;L. Winkelmann
1468;Luigi Delle Rose
1469;V. Pervushin
1470;Ignacio F. Ranea-Sandoval
1471;J. Jaeckel
1472;S. Surya
1473;Sujay Kr. Biswas
1474;Fen Zuo
1475;Alexander Krikun
1476;Sophie Pireaux
1477;Kavan Modi
1478;Sabine Ertl
1479;Micol Benetti
1480;B J Schroers
1481;S. F. J. Chan
1482;Michal Bejger
1483;M. S. Morris
1484;Hideo Iguchi
1485;Stephen Fairhurst
1486;Nur Farhad
1487;K Tamang
1488;Christopher Hull
1489;Chao-Qiang Geng
1490;W J Weber
1491;J. Zhou
1492;Kwinten Fransen
1493;L. D. Duffy
1494;P. Pais
1495;Juan A. Sáez
1496;B. Abbott
1497;David Craig
1498;I. G. Percival
1499;J. Breyer
1500;Abdullah AlRashed
1501;D. Baleanu
1502;Santiago Avila
1503;C. Raman
1504;De-Jun Wu
1505;S. Krasnikov
1506;Doa Hashemi Asl
1507;Maria Charisi
1508;Piotr T. Chrusciel
1509;Can Aktas
1510;Manfred Requardt
1511;Valentino F. Foit
1512;R. L. C. Ogando
1513;J. De Vicente
1514;J. P. U. Fynbo
1515;Ronald Gamble, Jr
1516;E. Sturm
1517;Zhang Lichun
1518;D. G. Figueroa
1519;M V. Takook
1520;J. Meichsner
1521;Esteban Castro-Ruiz
1522;A. Weltman
1523;V. Man'ko
1524;C. Filgueiras
1525;Alejandro Hernández-Arboleda
1526;Yuli B. Rudyak
1527;Andre Lukas
1528;Samir D. Mathur
1529;Modestas Stulge
1530;Gemma H. Janssen
1531;T. G. do Prado
1532;S. K. Ghosal
1533;Nikhil Mukund
1534;R. Menezes
1535;Tomáš Ledvinka
1536;X. Martin
1537;Shantanu Desai
1538;Evgenii V. Shaiapin
1539;Paulo Freire
1540;Roxana Rosca-Mead
1541;David Hobill
1542;Y. Fujiwara
1543;R. J. E. Smith
1544;Benedict Kalus
1545;J. C. Niemeyer
1546;Carringtone Kinyanjui
1547;Thilina Dayanga
1548;Justin DeAndrea
1549;Natalia Kudryashova
1550;N. Ahmadi
1551;Yashwant Gupta
1552;Ian Walmsley
1553;D. Gruen
1554;Rodrigo Avalos
1555;C. J. Guido
1556;Ryuichi Hotta
1557;Claus Laemmerzahl
1558;John Byron Manchak
1559;L. Casarini
1560;M. I Ratner
1561;Ivan Perez-Roman
1562;Alexander Wickes
1563;T. Kume
1564;John H. Simonetti
1565;Per Delsing
1566;Simonetta Filippi
1567;V. Boschi
1568;Jan-Peter Boernsen
1569;Johan Braennlund
1570;Y. Bonder
1571;Mateja Gosenca
1572;Tatsuo Azeyanagi
1573;F. Pajot
1574;Hwei-Jang Yo
1575;Yu-Sen An
1576;Federico Marulli
1577;Ira M. Wasserman
1578;Octavio Fierro
1579;Rimsha Babar
1580;Horace W. Crater
1581;S. Heydarnezhad
1582;Miquel Montero
1583;Umin Lee
1584;Shin'Ichi Nojiri
1585;Lingyao Kong
1586;Mohamed Naciri
1587;Yun-Liang Li
1588;Anurag Sahay
1589;S. P. Drake P. Szekeres
1590;Jan Ambjorn
1591;Oleg Evnin
1592;M. Serino
1593;James P. Gleeson
1594;Marco Mamone-Capria
1595;A Heidmann
1596;J. Carretero
1597;Philipp Kornreich
1598;Kenji Muneyuki
1599;S. Karmakar
1600;V. M. Mokina
1601;Anastasios Mallios
1602;Ch. Le Poncin-Lafitte
1603;Daiki Ueda
1604;Martin White
1605;F. San Jose Martinez
1606;Anna Pachol
1607;I. I. Kachurik
1608;F. O. Minotti
1609;D Wands
1610;Yuri Manin
1611;Tomi S. Koivisto
1612;Esko Keski-Vakkuri
1613;Xiangyun Fu
1614;James G. O'Brien
1615;Kashika Srivastava
1616;N. Chatillon
1617;F. Schramm
1618;David Rivera-Betancour
1619;Ming Lu
1620;Christian G. Boehmer
1621;Jean-Daniel Bancal
1622;Nayan Sarkar
1623;A Jakubi
1624;P Jetzer
1625;Pinaki Roy
1626;R. Brooks
1627;Mariana P. Lima
1628;Sergio Petrera
1629;Andrea Gregori
1630;J. A. Valiente Kroon
1631;Megan D. Marshall
1632;Carlo Cafaro
1633;Alexander Vikman
1634;Myeongju Chae
1635;Leila L. Graef
1636;R. T. Jantzen
1637;Humberto Salazar
1638;A. Alonso-Serrano
1639;P. H. Nguyen
1640;Firmin J. Oliveira
1641;Song He
1642;Douglas Singleton
1643;M. Weinert
1644;Sandro Micheletti
1645;A. K. Geim
1646;Henrique Gomes
1647;Philip Tee
1648;Wen-Fan Feng
1649;Eckhard Rebhan
1650;Carlos Barcelo
1651;Swapan Das
1652;Tobias Keidl
1653;F. S. Coelho
1654;A. Schulze-Halberg
1655;Bogumila Swiezewska
1656;H. T. Cho
1657;J P Wilson
1658;Massimo Mannarelli
1659;E. Fitzsimons
1660;S. C. Beluardi
1661;Miquel Pinyol Ribas
1662;J. Moerschell
1663;Joel E. Tohline
1664;Georgia Kittou
1665;Alexander Kniss
1666;V. Witzany
1667;Anindita Mondal
1668;Bridget Falck
1669;David L. Kaplan
1670;B. Garilli
1671;C. A. Terrero-Escalante
1672;Valeria Kagramanova
1673;Roland Steinbauer
1674;D. Tshilumba
1675;Jian Li
1676;Y. Ikeda
1677;Mohammed Khalil
1678;H. -P. Breuer
1679;David A. de Wolf
1680;J. Kovacs
1681;Plamen Petkov Fiziev
1682;Ulf S Nilsson
1683;A. F. Reyes-Lega
1684;Ole Svendsen
1685;Naoko Ohishi
1686;Chaohui Yang
1687;D. Macleod
1688;A Yamamoto
1689;Daniel Schütze
1690;Curt Cutler
1691;I. A. Elmashad
1692;Florian Preis
1693;J. D. Lough
1694;M. L. Jones
1695;Terrence Pierre Jacques
1696;A. Spencer
1697;G. Abbas
1698;I. Dutta
1699;Andrea Zanzi
1700;C. Guido
1701;R. Bassiri
1702;Johannes Hartung
1703;Mukesh Kumar Mishra
1704;Yuichiro Nakai
1705;K. Evans
1706;Michael Frey
1707;Cássio Marinho
1708;Jérome Gariel
1709;Mithun Ghosh
1710;K. Ramirez
1711;Yuval Kluger
1712;R. B. Burston
1713;Viraj A. A. Sanghai
1714;De-Chang Dai
1715;Sylvain Martin
1716;C. Cocchieri
1717;I. H. Stairs
1718;Michael S. Warren
1719;T. Ryu
1720;L. C. Celeri
1721;Andrea Giusti
1722;K. Rosquist
1723;Ivan Avramidi
1724;Thomas E. Collett
1725;R. M. Marinho
1726; the LIGO Scientific Collaboration
1727;G. Gentile
1728;Hernán Muriel
1729;A. F. Fantina
1730;Spyros Basilakos
1731;E. E. Cowan
1732;Jiwon Park
1733;Stefanos Giampanis
1734;S. Gaebel
1735;Y. Gao
1736;Jacopo Belfi
1737;James R. Ipser
1738;Matthew Kleban
1739;Donghui Jeong
1740;Gerhard Lessner
1741;Włodek Kluźniak
1742;Sylvain Carrozza
1743;Ö. Açık
1744;G. Cavallari
1745;Athira Sasidharan
1746;P Jaranowski
1747;Majid Karimabadi
1748;D. Tao
1749;Sourav Sen Choudhury
1750;Ezequiel F. Boero
1751;E Gustafson
1752;David B. Kaplan
1753;Thibaut Demaerel
1754;Petr Horava
1755;A. Eftekharzadeh
1756;Ziad Sakr
1757;S. Otsuka
1758;W. Guzman
1759;Anirban Dasgupta
1760;Misao Sasaki
1761;Smaragda Kessari
1762;E. Arias
1763;A. Latif Choudhury
1764;Jonathan Steven Engle
1765;Guillermo Milans del Bosch
1766;Stephen M. Merkowitz
1767;S. Maldera
1768;A. Robertson
1769;Z. Kepuladze
1770;D. A. Grad
1771;A. Baykal
1772;Jacques L. Rubin
1773;Peter Mészáros
1774;R. F. vom Marttens
1775;D. Orlov
1776;Bonita de Swardt
1777;K. Bakke
1778;For the LIGO Scientific Collaboration
1779;Nidhi Joshi
1780;Prince K. Osei
1781;Alexander Yu. Cherny
1782;D. Turpin
1783;Philip Stamp
1784;Sabine Kluske
1785;BingKan Xue
1786;ANDRZEJ KRÓLAK
1787;John W. Barrett
1788;M. Schilman
1789;O. Wucknitz
1790;N. Mirabal
1791;Hsien-chung Kao
1792;D. J. Stops
1793;J-F. Olive
1794;Nayereh Majd
1795;Hiroaki Yamamoto
1796;R. A. d'Inverno
1797;R. G. Beausoleil
1798;Partha Ghose
1799;Karthik H. Shankar
1800;Evgeny Sorkin
1801;R. F. Miftakhov
1802;João Lopes Costa
1803;T. Koide
1804;Juan Pérez-Mercader
1805;L. Clavelli
1806;A. A. Minzoni
1807;Yasufumi Kojima
1808;D. G. Pak
1809;J. Gelbord
1810;Germán Rojas
1811;Karel V. Kuchar
1812;R. Höllwieser
1813;Francis Vendrell
1814;Aimeric Colleaux
1815;Peter GL Leach
1816;H. Mukai
1817;Nikolaos Tetradis
1818;Shinya Tomizawa
1819;K. Karami
1820;Lunchakorn Tannukij
1821;F. Krennrich
1822;E. R. Bezerra de Mello
1823;Yu-Dai Tsai
1824;M. Stabno
1825;Tilman J. Rothe
1826;Liang-Duan Liu
1827;A. Godizov
1828;M. Yoshida
1829;Carlos Hervias-Caimapo
1830;M. Malheiro
1831;Simon D. Hern
1832;O. M. Del Cima
1833;A. Gervasini
1834;Shu-Lei Cao
1835;Saulo Carneiro
1836;Ignacio J. Araya
1837;Paulo Laerte Natti
1838;Vladimir A. Popov
1839;Olaf Krueger
1840;Ekrem Aydiner
1841;G. Fernández Barranco
1842;Phuong-Anh Huynh
1843;Az-Eddine L. Marrakchi
1844;R. Schoedel
1845;Davood Mahdavian Yekta
1846;Bernardo Araneda
1847;Oleg Antipin
1848;Misao SASAKI
1849;Igor Loutsenko
1850;Shawn D. Belknap-Keet
1851;R. Prix
1852;L. Feng
1853;D. M. Wysocki
1854;Joachim Brand
1855;M. P''urrer
1856;D. N. Yetter
1857;G. Iovane
1858;Li Qing Fang
1859;L. Zambelli
1860;Nassiba Tabti
1861;Pedro Avelino
1862;Roberto Casadio
1863;James Hough
1864;J. Samuel
1865;P. Marecki
1866;P. K. Panigrahi
1867;L. N. Lipatova
1868;Avinash Dhar
1869;Ahmad K. Falah
1870;Friedrich Schöller
1871;Georgy Parfionov
1872;A. Di Ciaccio
1873;Mingxue Shao
1874;Ronald L. Mallett
1875;Shaaban Khalil
1876;Fangquan Xie
1877;P. Fritschel
1878;Ninan Sajeeth Philip
1879;M. A. Mestverishvili
1880;Yongwan Gim
1881;A. Palazzo
1882;S. O. Tarasov
1883;A. H. Khater
1884;D. Leiter
1885;Jianfeng Cao
1886;Ricardo Espíndola
1887;Maqsoom Fatima
1888;M. Hogg
1889;A. Dominguez
1890;J. Nyman
1891;A. S. Moskalenko
1892;M. Saal
1893;V. I. Afonso
1894;A. Matas
1895;S. Matsuki
1896;A. Postiglione
1897;Dimitris M. Christodoulou
1898;Giuseppe Dito
1899;Ginés R. Pérez Teruel
1900;H. -J. Schmidt
1901;Mu-Tao Wang
1902;S. Milde
1903;V. V. Dmitriev
1904;Carlton M. Caves
1905;John Ries
1906;S Lacour
1907;Adel Bilal
1908;F. M. Spedalieri
1909;Michal Dziendzikowski
1910;A. Zacchei
1911;Paul L. McGrath
1912;D. Tuyenbayev
1913;Shunji Matsuura
1914;Mustapha Ishak
1915;G. Vlasov
1916;Irena Barjašić
1917;Anthony W. H. Preston
1918;Andres Castillo
1919;R. Z. Ferreira
1920;Sibasish Banerjee
1921;E. Smolarek
1922;G. L. Murphy
1923;Zhong-Zhi Xianyu
1924;Vassilis Zamarias
1925;R. P. Kirshner
1926;Siavosh R. Behbahani
1927;Kasper Peeters
1928;Christopher Stubbs
1929;Antonio Herrera-Martín
1930;Diego Cruces
1931;Sheau-Shi Pan
1932;Nephtali Garrido
1933;Lane Hughston
1934;Jemal Guven
1935;Justin A. Ellis
1936;Stefan Fredenhagen
1937;Dmitry E. Groshev
1938;Sheng Zou
1939;Sarfraz Ali
1940;Sergio Doplicher
1941;Thomas-Paul Hack
1942;Joaquin Sureda
1943;A. S. Al-Rawaf
1944;W. T. Reach
1945;Andre Franca
1946;Silvia Pascoli
1947;Souvik Pramanik
1948;T. Ledvinka
1949;Peter O. Mazur
1950;Sina Bahrami
1951;Nick Kaiser
1952;Michael A Hall
1953;Umut Gürsoy
1954;Miok Park
1955;Karl Landsteiner
1956;Sergio Bravo Medina
1957;A. Lazzarini
1958;G. E. Romero
1959;A. Bilge
1960;F Rahaman
1961;Matthias R Gaberdiel
1962;Alan D. Rendall
1963;M. C. Tringali
1964;Matthias Franz
1965;Wenceslao S. German
1966;G. Faye
1967;P Dupej
1968;Owen McBrien
1969;Brittany Kamai
1970;C. D. Sheehy
1971;S. Bhagwat
1972;Anubhav Chaturvedi
1973;H. H. B. Silva
1974;J. DiGuglielmo
1975;L. M. Sampson
1976;Gabrijela Zaharijas
1977;Andrea Pasquinucci
1978;Furqan Dar
1979;Xin-Xuan Guo
1980;Jose A. Magpantay
1981;Youning Li
1982;J. McCarthy
1983;Alice Di Tucci
1984;Francesco Torsello
1985;Choong Sun Kim
1986;Sayantani Bera
1987;Keiko I. Nagao
1988;R. O'Brient
1989;Soubhik Kumar
1990;H. Cebeci
1991;Santanu Das
1992;Tessa Baker
1993;L. Cabaret
1994;Dan Knopf
1995;Ya-Peng Hu
1996;D. Stevens
1997;Lee Kumanchik
1998;Marcela Cárdenas
1999;Andrei O. Starinets
2000;Luca Buoninfante
2001;Gioele Botta
2002;Aram A. Saharian
2003;Dongjin Chway
2004;Johan Blåbäck
2005;Pablo A. G. Pisani
2006;S. Cisneros
2007;Rachel Jeannerot
2008;Andrzej J. Staruszkiewicz
2009;Mohammad Mansouryar
2010;V. Reab
2011;G. Thorleifsson
2012;G. Holzegel
2013;David Marsh
2014;A. H. Abbassi
2015;G. Bhatta
2016;Attilio Rivoldini
2017;Marten H. van Kerkwijk
2018;J. Woillez
2019;Isao Okamoto
2020;S. Allam
2021;B Farr
2022;Alejandro Garcia
2023;G. E. A. Matsas
2024;Martin Florig
2025;Masato Kaneyama
2026;Jonah M. Miller
2027;Xiaolong Du
2028;Hilary Booth
2029;R. Cavanaugh
2030;Eloy Ayon-Beato
2031;F. A. Brito
2032;I. Ben-Dayan
2033;A. Wojnar
2034;M. Wang
2035;Subhadip Mitra
2036;R. D. Blandford
2037;Yun-Cherng Lin
2038;Jacob Biamonte
2039;M. L indqvist
2040;Jinlong Mei
2041;Takamitsu Tatsuoka
2042;J. Annis
2043;A. Brillet
2044;Arkaprava Mukherjee
2045;R. Carman
2046;T. Grandou
2047;F. S. Carvalho
2048;Christian Roeken
2049;A. Kellerbauer
2050;Diego Cohen-Maldonado
2051;S. P. Worden
2052;Juan M. Aguirregabiria
2053;R. Myrzakulov
2054;Fredrick A. Jenet
2055;Noboru Kawamoto
2056;S. Razzaque
2057;D. Ingram
2058;D. M. Faied
2059;A. N. Lasenby
2060;Margus Saal
2061;Armando Meza Gaxiola
2062;Satoshi Kiyota
2063;Sumit Majumdar
2064;Gabriel Herczeg
2065;H. Meyer
2066;Arnaud Brothier
2067;William Forman
2068;P. Tricarico
2069;Jan Möller
2070;H. Nandan
2071;Tae Hoon Lee
2072;Adam R. H. Stevens
2073;J. Bičák
2074;Peter W. Milonni
2075;Muhammad Jamil Amir
2076;Seçil Şentorun
2077;Jose A Font
2078;C. Dariescu
2079;V. Cardoso
2080;Michele Pasquali
2081;Jan Veltmaat
2082;D. N. Arnold
2083;Naoki Watamura
2084;M. T. Mirtorabi
2085;Peter P. Orth
2086;J. Connors
2087;Alessandra Silvestri
2088;M. J. Bustamante Rosell
2089;Oriol Pujolas
2090;F. M. Nunes
2091;K. A. Sundermeyer
2092;Fabiola Arevalo
2093;Mauricio Cataldo
2094;Diaz-Rivera L M
2095;Marilena Loverde
2096;Reiner Hedrich
2097;R. Mansouri
2098;David J. Nice
2099;A. Marini
2100;Roman Pasechnik
2101;Adam Mantz
2102;Dan Li
2103;Yi-Fan Wang
2104;H. Estelles
2105;G. Dito
2106;F. Kheyri
2107;Hendrik Van Dam
2108;Louis Bianchini
2109;Sebastian J. Szybka
2110;H. T. C. Stoof
2111;H. Markum
2112;A. Oana
2113;José A. Pons
2114;Y. Kobayashi
2115;Carlos O. Nicasio
2116;Hang Liu
2117;M. Elbistan
2118;Shanti R. Rao
2119;Yang Zhou
2120;P. Nerantzi
2121;Thomas Zilker
2122;C. Trenkel
2123;João Prata
2124;Pavel Motloch
2125;Ivan T. Todorov
2126;Fiza Kanwal
2127;M Cesa
2128;Lawrence H. Dam
2129;M. Kelner
2130;Supratik Sarkar
2131;G. Chiaro
2132;Neeraj Pant
2133;J. M. C. Malbouisson
2134;Edvard Mortsell
2135;H. Nicolai
2136;C. Zanoni
2137;Joanna Berteaud
2138;Trevor Rempel
2139;Anwar S AlMuhammad
2140;S. Uraz
2141;Kousuke Ura
2142;Patrick Hayden
2143;Rubens C. Reis
2144;A. Mantri
2145;K. Skenderis
2146;Israel Klich
2147;Gabriel G. Carvalho
2148;J. Crespo
2149;Tigran Aivazian
2150;S. J. Kapadia
2151;Denis Priou
2152;J S Hennig
2153;L. E. H. Datrier
2154;Demetrios Christodoulou
2155;V. Skliris
2156;Baptiste Battelier
2157;Luke Keltner
2158;A. Sheykhi
2159;Kentaro Tatsumi
2160;Anatoly A. Svidzinsky
2161;T. Hara
2162;Pratyusava Baral
2163;Chiara M. F. Mingarelli
2164;Sina Khorasani
2165;Emidio Gabrielli
2166;Barnali Das
2167;W. C. Jones
2168;Rafael N. Alexander
2169;L. Sampson
2170;Jay Armas
2171;K. Bernlöhr
2172;C. Ogouyandjou
2173;G. P. Imponente
2174;Zafar Turakulov
2175;S. Mandal
2176;Yiyu Zhou
2177;G. Harmsen
2178;Beatrix Willburger
2179;Matthew D. Pitkin
2180;L. Ferraioli
2181;A. Venkataraman
2182;D. Shaddock
2183;P. N. Bhat
2184;S. Qaisar
2185;Luigi Guzzo
2186;E. Pointecouteau
2187;Eugênio R. Bezerra de Mello
2188;A. C. Jenkins
2189;V. Vishal
2190;Biswanath Layek
2191;P. Kwee
2192;M. Mariotti
2193;K. D. Alexander
2194;N. V. Kharuk
2195;Abdul Jawad
2196;R. Kirchhoff
2197;Samuel Liebersbach
2198;Rabia Saleem
2199;Christian Heinicke
2200;S. Leavey
2201;Alexander Turbiner
2202;Felix Reszewski
2203;Jonas Schmöle
2204;Mikhail G. Ivanov
2205;G. Y. Tuleganova
2206;C. Copperwheat
2207;A. O. Hodson
2208;M. Volkov
2209;Sebastian Garcia-Saenz
2210;Soheyla Ghorbani
2211;A. Monsky
2212;Antonio D. Pereira
2213;A. K. Harding
2214;Paul Shellard
2215;Marc Van Der Sluys
2216;M. Horrobin
2217;Arnab Kundu
2218;R. Kossakowski
2219;Z. Azarmi
2220;Jian Zhao
2221;Adnan Aslam
2222;S. Cutini
2223;Ken-Ichi Aoki
2224;F. Maucher
2225;Salih Kibaroğlu
2226;J. Nelson
2227;Rafael Angel Araya-Gochez
2228;Christian Hoffmann
2229;J. P. Singh
2230;Rodrigo Silva Lima
2231;Alan R. Steif
2232;B. Johnson
2233;S. Vaidya
2234;I. P. Denisova
2235;Suguru Okumura
2236;Sh. Asnafi
2237;Andrey N. Makarenko
2238;P. Devanka
2239;Juhua Chen
2240;L. R. A. Belo
2241;M. E. Kahil
2242;Lukas Ifsits
2243;Yu. V. Shtanov
2244;S. Basilakos
2245;K. L. Smith
2246;André Füzfa
2247;Eavan Gleeson
2248;SKA South Africa/MeerKAT
2249;M. X. Shao
2250;M. A. Vronsky
2251;Nicolo Burzilla
2252;D. S-Lee
2253;A. banerjee
2254;T. -W. Chen
2255;H. Vaez
2256;P. M. Vaudrevange
2257;J. Schmidt
2258;Jonathan Thornburg
2259;Frans Pretorius
2260;N. Panza
2261;Kevin Kuper
2262;R. V. Wagoner
2263;Frédéric FrÂ\'
2264;Lea Ferreira dos Santos
2265;Song Ming Du
2266;Timothy J. Foxon
2267;Mark Gross
2268;Bindusar Sahoo
2269;B. Mishra
2270;Shahid Chaudhary
2271;M Sharif
2272;Raul Carballo-Rubio
2273;M. Casula
2274;A. Brandenburg
2275;M. C. Babiuc
2276;Wensheng Hua
2277;Scott A. Caveny
2278;Christian J. Bordé
2279;F. Hadi Madjid
2280;Eran Palti
2281;Olivier Minazzoli
2282;Angel Ballesteros
2283;Russell P Anderson
2284;M. Patil
2285;Krzysztof Bolejko
2286;Yang-Yang Wang
2287;T. Cromartie
2288;V. A. Yurov
2289;D. J. Navarro
2290;N. R. Tanvir
2291;Evgenii E. Narimanov
2292;Raul Ramirez-Satorras
2293;L. P. Grishchuk
2294;M. Manske
2295;M. Bordag
2296;Senarath de Alwis
2297;T. Hayler
2298;D. Vassilevich
2299;Jae-Sok Oh
2300;Tapan Naskar
2301;Frank Reifler
2302;Pierre Teyssandier
2303;E. Hultgren
2304;Abraham I Harte
2305;Houda Mansour
2306;J. A. Vickers
2307;M. Azreg-Ainou
2308;A. Minzoni
2309; The LIGO Scientific Collaboration
2310;G. E. R. Zambrano
2311;A. Bagchi
2312;Gaukhar Akhmetzhanova
2313;A. Hernández-Arboleda
2314;Christian Roever
2315;T. Štemberga
2316;E. B. Abdikamalov
2317;Jonas Lippuner
